1333571,POTTGOTT,1628,3,13606,6273
1159965,klatschinger,13815,6,46176,1550
1326925,sarafina37,20669,3,11163,7277
998310,D4rkF1ghter,18798,3,10826,7416
897536,KRALLE19,6246,1,2510,16708
1302951,spider+man34,194,19,159050,119
1709342,Ritze+Ratze,15002,2,6801,9912
1353370,Erik23,0,1,1003,24079
1709782,Zentes,19683,15,104107,352
1044890,darkspecies2000,13815,14,102758,360
1217889,darkrosi,11842,2,5915,10714
923205,Happy+Kaiba,20797,18,128314,220
276819,sigi+master,194,13,109417,316
750975,Morpheus+Hope,13815,11,66947,826
1709805,Degufreund,1036,5,26616,3255
865608,Torridity,194,12,107360,335
1219000,Stammesh%C3%BCter1,20669,4,16686,5240
1468064,Mr+Gangster+Wangster,0,1,1112,23296
1133703,Zeebaa,945,2,8012,9015
846434,der+germane+01,0,1,2198,17776
1367229,boss321,142,5,30921,2710
1379268,MigNighthawk,0,2,6717,9992
308692,OvR_BlackDragon,139,3,12673,6659
610919,Maroni,0,1,364,32091
391490,heiner85,18601,6,38695,2010
941586,Colonia84,20118,3,9197,8312
1536204,Analia+Poperza,769,5,40944,1874
930116,hupperter,1036,2,5532,11122
1313823,er+heron,13599,2,5737,10904
723111,Devil4U,769,25,207180,52
1280213,Hasigo,1225,10,56797,1119
650077,qranq,1328,12,97845,406
1556830,Coodaa,282,1,2452,16904
1040220,Beamer2111,194,13,102369,363
691806,Devilll,0,1,606,27993
1006509,Doktor+Tod,759,6,43999,1669
1119561,Kebap12,16914,1,148,39687
943412,Patty89,0,0,0,44648
1044788,teddy6666,17336,1,1864,19067
476753,BBSky,12709,2,9308,8248
1384846,vodkawaldi,0,1,235,35955
1709464,Squealer,248,6,30933,2708
1044089,Reiner6260,18074,1,2624,16336
1099718,Moute,14159,1,1460,21072
1432328,Magistrator2001,61,2,6756,9957
1083596,zegman,20669,6,23181,3769
1143684,lackerxx,115,1,116,42656
1707821,Babelgum,0,1,116,42657
1372594,rico9595,1186,5,23502,3713
1657351,%2Azuckerbiene%2A,0,0,0,44649
504120,ConnyK,689,4,14782,5843
1201350,Kogia,13870,2,9915,7892
1350179,firehair,18601,4,15184,5688
1592297,Lord+Sunshine,9757,3,7706,9225
1374562,The+King+Michael,0,0,0,44650
835793,coexbaal,0,2,10816,7422
624705,Die+Banane,0,1,131,41203
1342615,Rabbyjuda,1225,4,24373,3574
232338,liebekuh,344,9,34100,2405
1549502,Gengli,13433,1,5590,11055
1439778,chrisS1980,12281,12,44482,1650
1660246,airjordan90,16171,1,3503,13991
1152958,pinkbear,0,1,127,41374
552086,Flom,0,1,1124,23206
1049091,peacemicke,179,2,7110,9649
1612567,Gandin,1264,3,16780,5221
1355875,Braveheart76,552,13,101813,371
1556682,Vincent+Der+Titan,4516,1,285,34200
170012,masterofuniversum,121,5,22393,3949
1503980,Eiserner+Anton,19329,2,7149,9615
1182348,Cirri,13988,2,6887,9828
1148310,jeni12,12843,4,8345,8800
335136,Gho%24tR%21deR,19535,1,336,32772
1345185,Marius321,366,3,17111,5124
1202136,Jora2,2566,1,417,30930
1381610,teemow,366,4,14958,5771
1586134,23Steiner,1225,5,22742,3872
1680898,lasserbua,23,3,8505,8683
859075,Lostfriend,2056,9,59427,1045
1061919,Dragon+Tobilix,8967,4,18777,4723
641419,jeff96,4143,7,22368,3956
1665025,PrinzEisen,0,2,3346,14359
1657598,LORD+A.K.,441,4,15444,5613
1063218,AtzunaGER,0,0,0,44652
886084,ferrari+360,0,2,3326,14409
1046566,Lady-shark,12653,5,22800,3862
1709818,FWturok,12535,3,11138,7284
1029286,WillNurSpielen,0,0,0,44654
1570264,Lord+Stuber,1186,6,36285,2214
667798,Lifa-chan,0,1,846,25474
1025316,Yupa,0,1,83,44603
1283617,Ritter117,139,1,5103,11624
1652815,nightkiller2000,9710,1,121,42104
1317698,j+and+m,0,1,2031,18403
1628868,daddldido,20161,5,16621,5270
1417853,David-R,19933,1,378,31751
1133248,il+padrino89,9,2,10445,7635
1267597,Pondiki,12585,3,12531,6726
1092149,andrej121,2393,10,76527,663
971626,Dicker+Dollard,143,1,2666,16197
928913,J1H2K3,342,1,3902,13270
538744,domi500,438,1,2442,16929
242275,WHIT3+HAWK,11534,1,2185,17823
1516137,kgplayerj,0,1,679,27144
874822,Anahita,209,6,30118,2807
951334,Morpheus-HH,139,9,63713,912
1298973,trottwar,14522,5,15011,5752
766574,Sankt+Killing,8967,2,12731,6634
1302599,Ansem+Uzumaki,2115,1,1060,23662
1438895,Tsusu,1327,1,472,29920
1709822,maech,1264,1,5975,10664
1709821,Yaneh,552,4,33674,2440
1266131,Alex..99,1491,8,36102,2231
1249335,vadim16s,6682,1,1060,23663
1110862,bomwoll,20669,5,33924,2419
1178668,Schleim+Scheisser,19471,1,916,24855
1569619,tschonn,71,1,2384,17122
408768,MISS+MARPEL,373,1,2424,16992
1384165,tanjasven,3227,6,21349,4169
1436899,Kenny+I,4107,1,736,26522
1545535,gangsterfatjan94,1160,1,336,32773
451938,-soul-,2393,8,43208,1706
202722,DARKSOLDIER04,0,1,126,41552
1543293,PhilODendron,1036,12,73614,707
1709823,RedRabbitNr.1,20218,1,1055,23704
1162784,cVraCer,20669,14,99703,385
736992,Thorsten+K,0,4,9825,7956
750473,DasBlitz,0,1,116,42664
467820,crashkid86,552,10,86252,532
1465825,Develish,689,4,16079,5419
1263060,Dominik01,0,1,116,42665
1435789,joiser,248,4,13793,6199
1679633,oktipus,366,11,45596,1582
1222150,Zischgi,2382,2,7262,9533
1479363,GipsyCologne,0,0,0,44656
559166,skuenchen,0,10,55544,1159
600886,Toppi2002,0,0,0,44657
1070714,08061995,0,0,0,44658
1709825,m%40ster+of+dis%40ster001,18306,1,5819,10810
1211327,Spezi1234,16677,1,3848,13359
1386789,speedlink2,0,1,2669,16188
1696326,Bandulu,8696,13,80289,616
991606,Perdikas,12465,1,3259,14560
1399751,Drakonas,538,1,745,26434
1183091,carhartt22,12281,7,51293,1309
1378210,BND0,769,39,348293,2
856593,Lady+of+the+night,0,1,503,29393
1448406,el+Liberty,956,2,5021,11732
1460218,legrom,12192,3,12314,6809
1196496,Flammender,366,1,6356,10293
1029559,asi07,14425,2,8307,8820
1613547,stiggyabc,366,1,3687,13631
1498179,condorman27211,5353,1,2592,16432
1534565,Freyday,0,2,5702,10948
1540473,jack--daniels,18114,15,86475,528
976912,Manyzocker,13815,24,197900,60
1130370,ermm,13815,6,30851,2719
403700,CINDARELLA,0,1,1092,23428
1188736,3razzOr,0,1,701,26905
584798,Andre+Kr%C3%BCger,0,1,451,30282
1029560,Homofuerst,13815,7,46139,1553
1689796,Gandalf+Silberbart,2566,1,661,27363
1158604,held+vom+kartoffelfeld,18584,1,1898,18926
1261944,Sir+Klosch%C3%BCssel,2226,1,4504,12372
1399855,Hannibal+Lecter+II,4107,1,785,26056
954016,Rolliking,1849,1,1763,19499
1709776,saxer9595,4516,1,97,44568
1281126,Hagen-Dahl,12281,22,145342,153
1681632,Andritz,0,2,2653,16248
1596423,Alekzzzs,138,8,25037,3451
800944,Caesar3112,2,5,15117,5712
1370465,General+San,8967,2,13105,6472
827041,Suat+K%C3%B6kl%C3%BC,1361,2,6302,10336
1245236,Chlehaci,2316,2,6440,10224
1411619,jomay2005,0,1,240,35744
1400473,M+to+L,17820,1,332,32872
1280751,DR.TRIPPER,18306,1,3915,13247
1179759,Anubis+II.,0,1,167,38790
426658,meister+2,0,1,4956,11786
987043,king+swk,264,2,9355,8222
493124,bassprophet,19690,10,86169,534
1308067,naxCCo,19683,21,185968,75
1379373,%2AGolden+Boy%2A,0,1,672,27230
1451942,roni+1,16139,1,571,28438
604792,Maltak,0,3,17570,4991
1086454,Moonstruck,0,1,367,32016
1239397,Der+tot474,7324,1,222,36480
1537923,Schn%C3%B6tti,10379,4,12761,6621
1103064,Manta88,12281,4,15788,5499
1709121,Fliegenfanger,18798,13,46157,1551
585426,Thilo88,366,3,19620,4538
1202662,da-plyer07,2490,3,11862,6991
1225799,Mad-+Eye+Moody,143,2,6288,10350
1335278,Uranosis,9104,1,1915,18843
384241,Korinchon,16241,1,789,26016
423978,Lupii,14303,21,177710,85
1391967,aquirre,7184,11,58391,1073
1047376,Claudinho10,15257,1,123,41927
1287660,Pharus,320,16,99666,386
1440905,havi3,20669,6,33324,2472
1009864,W%C3%BCethi,121,2,7108,9650
1009221,kummeren,12281,8,34600,2369
1222247,Saphira+4,19222,1,499,29452
1709531,Anonyn,20797,46,339104,3
1310949,honich+III,4955,1,4567,12286
535705,JaUnd,769,9,69220,778
1159986,brainwasher,18306,1,5679,10979
564050,ch241280,14929,1,1387,21508
510734,Banditmcn,8967,5,35122,2312
1507354,Eddi0812,7392,8,42378,1763
1424115,kakshi+hatake,0,1,2146,17973
1667776,PawoKhan,2278,1,546,28777
780140,Marco-aus-Wunstorf,0,17,118093,264
1443573,Nochtschi+Borz+1993,0,1,286,34169
712174,Sir-wan,20669,3,11531,7134
1699724,ShortY2oO8,3227,4,9857,7932
1169904,King+Kong+Andi,15745,1,1784,19403
1409834,HabIchVerspielt,0,1,1871,19043
942831,Gatz,20669,5,22709,3883
1065678,Manou01,139,10,38367,2039
1274513,Madster,13408,7,29495,2876
1455882,pvt.tomi,10868,6,17092,5128
1709236,Hklomet,194,12,97294,412
1543053,behinderter-mongo1,19455,2,12222,6848
1693161,-sandyyy-,1029,0,0,44662
1188593,RCManitu,4393,5,30329,2783
1396905,lordRuleZ,20669,8,56975,1113
650086,kiau,1328,30,292939,10
1532711,baby-girl19,0,0,0,44664
1395529,ALWMASTER,20669,7,36118,2227
699188,eyesvaLue,0,0,0,44663
1709831,Grillo68,320,3,13276,6405
1197280,Saphirasaphir,19222,1,494,29528
1432890,sackh%C3%BCpfer+der+2te,95,3,13755,6215
1709124,Schwarzes+M%C3%A4hm%C3%A4h,552,24,197595,61
419474,eXXi,945,2,7161,9611
1247068,Cahl,6198,1,776,26144
696127,salocin17,6496,1,949,24541
1704507,Power-Lady,20797,20,166419,104
1698381,Denedree,769,14,114118,283
727238,hexe-pegasus,18078,1,4925,11820
1189982,alCap0ne,0,0,0,44665
1164639,d%C3%B6delkn%C3%B6del,13815,19,137756,177
1283591,Strega+nera,20797,23,164882,109
543670,Fulda14,10276,3,15219,5681
1619780,G%C3%BCnni+the+Great,20669,12,90930,480
230486,AliMa,20669,9,62744,943
1203381,kenny250684,20295,1,2479,16812
1389175,engel1987,121,1,368,31994
710130,Devil57,13815,28,210888,49
1468102,frank+der+weddingplanner,8499,1,1241,22418
1594032,Galactica2008,12615,1,5619,11031
1699686,PatrickStarTheKiller,1225,5,16786,5220
1442854,KitaIvy,1225,2,8299,8826
514147,lodda666,0,1,116,42669
1046866,KleinerGnom,17846,1,656,27422
1647880,M%C3%B6rgel,13984,1,1445,21157
1560017,fresh5555,20669,10,67532,816
1184925,Saphirsaphir,4107,1,923,24788
461286,Der+Gangmaster,169,1,116,42671
1523840,Zuckerarsch,15899,1,2550,16568
281261,Titan.m,16629,1,2556,16550
1600760,xelikamin,13815,8,56728,1122
1437592,netquick,1186,1,2918,15470
1275546,Lord+Jonas07,0,9,43909,1675
407837,Harramaster,15799,1,391,31489
1273085,Straubi84,17369,3,8155,8920
1385570,heubi1234,0,4,14298,6023
1134754,dark+hero1,366,2,10942,7361
1572613,danodorf,16894,1,2425,16987
1147505,Cedrik+der+2.,179,1,288,34102
1639631,Dino80,12165,3,16667,5247
1709082,gr.fr.elefant,769,10,80612,613
1605633,Danf,8775,9,47915,1446
1209728,The+King+of+God+of+War+2,19177,1,602,28047
1680870,mese94,538,3,7929,9081
1528680,Nochtschi,0,1,1712,19746
1693802,Las+Navas,20886,1,2954,15369
799311,bordsteinoderskyline,0,1,278,34407
1709837,Det+von+Helm,2316,7,32477,2551
9863,Affenschaedel,19684,17,134709,190
1476449,Ch3f3,1297,1,116,42672
1554607,Tigerwood24,18114,6,58449,1069
1157474,Alpe-smoth1,12709,2,7406,9436
1354496,pla1nswalk3r,0,0,0,44667
1327658,der+trunkenbolt,459,2,16415,5325
1398692,Rodrigo+Diaz+de+Bivar,8967,1,1047,23770
1530571,Erzengel+Aloisius,1862,1,6563,10109
1604384,S%C3%B6ldner666,179,1,4370,12559
1305243,1stronghold,18798,7,42984,1721
1007836,Twilight-Princess,17651,1,1438,21199
566954,Don+Koljione,0,1,175,38407
1681431,Mamec2,538,1,260,35051
1554199,ocram67,20708,1,1049,23749
1199686,f215marine,1779,3,10338,7685
1428180,heubluemae,0,1,2633,16310
1372673,Dj-Metak,0,1,118,42575
1605072,Nimeta,14285,5,21797,4068
1372622,Roebii,945,7,22112,4006
96264,Vatti,0,5,30072,2813
239007,53pp0,185,0,0,44669
689697,Blackrider93,13815,10,60917,1002
1533787,Bartschi89,0,0,0,44670
1709812,littlesun,142,12,66507,834
1709457,bug.reloaded,769,25,205084,53
1299262,Elturko81,17820,1,1444,21159
1470271,Knightheart,0,1,435,30595
1544356,Upirina,19300,1,3436,14143
1447759,Kruschi,441,13,84271,558
454346,Rebellion1,142,12,60995,1000
1438493,Nochtschiborz1,53,1,1711,19751
1442050,Rashir,0,1,622,27800
1313603,ave20,204,1,619,27830
1585636,liljongirl89,19286,1,2794,15815
1452413,bmw197421player,61,1,116,42673
1275099,deine+ma,16777,2,6296,10340
1131113,DickeNudel,461,1,6152,10476
575770,chickenburner,769,18,161747,112
789108,KING+REX+ALEXANDER,14787,1,3436,14144
1344673,nicklord,14236,1,1096,23396
1709843,philip21,17625,1,1915,18844
1584718,emerica1902,11829,1,1461,21065
1431146,maercou,11513,1,1642,20088
121032,Bartsimpso,552,18,158020,120
1445755,Arrafat,18601,6,31990,2597
1709505,Musketieer,459,1,7912,9089
575898,Lord+Werwurm,1361,8,44488,1649
1592117,Sir+Arthur+from+Koblenz,18601,5,14636,5899
297774,Shisha+Mann,0,1,745,26435
834546,sandra97,366,28,208104,50
932063,Ritter+Blechdose,1875,1,848,25456
172442,Psycho82,217,1,6283,10355
1472897,KS-ti,8161,5,24979,3464
733630,Nibiru,12615,1,3262,14549
159243,neudorfa,14522,4,30871,2717
1369331,littletschaja,19339,1,1848,19129
226219,shadow+wars,1798,8,41304,1846
1615859,red+tide,0,1,324,33084
1701543,kaile68,20669,8,55863,1143
1320983,elli123,248,1,2724,16018
1709498,St.Josef,20779,1,3950,13186
1456091,62+AZAD+62,15055,1,924,24775
1592203,Ewja,1088,1,1704,19782
1359008,THSBartagame,373,1,2784,15844
582907,Madare,963,1,175,38408
1257788,numbobo,2,6,39074,1985
1586420,Lord+Lembergo,17846,1,983,24243
501168,pro+gamer+1991,366,5,23640,3692
1709504,Jesus989898,23,1,1366,21634
1637209,Lord+Crusader+88,19946,1,886,25108
1643877,Volltrottel+6,14150,1,3392,14252
1653052,Owurst1,11778,1,849,25438
1555737,sarottimor6,19329,1,3129,14896
763561,Volle+Kanne,459,7,31737,2626
1670445,Blade+Ashcroft,9,1,2149,17954
1205376,Ercan-Turko81,0,1,154,39334
476317,Escopa,12020,9,60909,1003
1437801,Azad+62,204,1,1499,20840
726469,Tomstoiler,7927,1,4753,12054
1088263,Roglem,0,1,645,27547
1382316,Neos8,0,1,375,31827
1052583,Gingxxta,2660,3,19171,4633
1513403,Der+kleine+Indianer,0,1,1181,22817
1340639,Sir+Benninator,20159,4,15790,5498
1595800,Schwarzer+See,19385,1,2054,18308
1059413,wsw.p,0,2,6435,10229
530343,Nirvanna,19690,13,104584,351
159206,Gandalf+der+1,282,1,5193,11516
1315476,KURDEN+STYLER,14253,1,801,25899
1151590,Nautica,276,1,4819,11958
1529942,simpsonsracer,138,1,2633,16311
387177,silverbird-05,0,3,15411,5621
1503767,Liberopoulos,7184,3,16411,5326
1137703,fussballpsyx,0,0,0,44673
1309564,xxxfree,250,1,2101,18137
1709177,Diirty+Sanchez,12255,1,814,25772
1598728,Babaem,33,0,0,44674
1159361,Judokid,0,3,5257,11437
589932,Medusa73,2490,2,8788,8535
422257,RedAngel1983,14303,23,195332,62
1462086,Aarto+Fynn,10375,4,21297,4183
50873,Z4RR4T,0,1,164,38911
192967,Heibi,18474,1,2164,17911
790238,ErikWikinger,194,18,147671,147
1607368,Sidney252,0,0,0,44675
1154243,olaf+der7,13270,7,43090,1714
1091909,Zombymaus92,0,1,2611,16376
1520413,Kaiser+Wilhelm+VII,12224,1,2620,16346
1104729,Dragonsnight,276,1,2669,16189
1184711,Inkognito33,12895,3,12624,6680
1295985,Evangeta,1029,1,1990,18550
898411,Extremo1993,71,1,3673,13654
888170,FCS-ler,19622,1,507,29332
1357891,martin61209,16014,1,4683,12135
1709850,The+Pint,320,7,41587,1826
1311659,bobo.bunny,320,35,291471,12
1709841,milchkartoffelboss,0,1,146,39843
641773,korben,320,1,2250,17580
1381177,boller118,0,1,108,44513
922770,maestro02,0,1,2810,15764
451643,Mr.Moe28,0,5,48488,1424
889522,japera,0,1,5307,11372
1522485,Lordschober,0,1,116,42678
421372,narvst,335,3,12828,6595
1679657,wagenrad111,0,0,0,44676
1124067,alexdergraf,444,1,1478,20965
1470206,DragonmasterXP,16642,1,721,26671
1682674,Maxmundi,0,2,9533,8135
965052,peerle88,0,0,0,44677
1709856,Stoner100,441,6,38237,2052
1156106,king+puma,0,1,145,39965
1341535,vogelsbergkrieger,4143,1,4395,12519
1234483,Nik-Las,0,1,116,42679
1525311,S%C3%A4belzahnl%C3%B6we,17555,1,2343,17258
1507311,sdl74,0,1,4348,12593
1038238,germany44,0,1,628,27733
1501708,Scavenger666,6,3,21562,4126
952469,Parnak,194,29,252089,22
1427067,Schellinator,12165,2,1611,20248
908050,135hami,12224,1,332,32873
1577386,joe216,1862,2,11292,7230
1313276,Sgt.+M+Smith,18306,1,3539,13920
1237617,Andy+II.,0,0,0,44680
1460169,Bushido+4-eva,0,1,351,32384
1454532,Flip4gaming,2160,13,74482,693
1537538,Legionair,15364,1,4326,12630
1709859,DerAchim,12281,7,31759,2624
1391182,pluZz,6246,4,14613,5905
1131272,hintiRO,12501,2,16098,5412
1608158,Georg+IV,18798,3,10014,7835
1373905,nafets+V,111,1,5125,11603
1241973,RotesKreuz,18976,1,1948,18713
1691523,Helios2012,0,1,329,32964
1091547,Blaue+Kr%C3%A4he,20669,4,14244,6041
1591470,Chluchlem,121,2,6126,10503
1540231,-Craine-,20743,12,69374,777
1647320,Rosenfreunde,1861,7,56455,1128
1315125,fisi2007,320,5,25222,3432
1653788,Panda+B%C3%A4r+1996,18601,3,11361,7204
1188823,miracle93,0,0,0,44682
1469492,Little8588,1008,1,5391,11271
468190,Andy+the+Pitt,346,0,0,44683
911492,Fighter+King+99,1799,2,6864,9848
1135420,Stiffler18,1257,1,156,39238
1591268,dragodriss,185,0,0,44684
1643868,Huissel,0,0,0,44685
1328944,PPmania,0,0,0,44686
1530142,Dragonfire+the+best,20669,7,34633,2365
1709860,%3DWOLVERINE%3D,0,1,116,42681
1113238,schnapsnasenhai,459,2,6762,9950
1455886,BauerBert,0,1,6048,10584
1616151,Andy-G.,20575,1,2778,15857
1596634,Sebastian+derZerst%C3%B6rer,8459,1,1862,19075
1542984,Dtc101,8967,2,7172,9602
127877,Yummi,2159,2,7455,9399
1665201,martingev,279,2,5549,11103
1544235,eddi7777,13815,12,79788,623
1222808,Elalike,20230,1,163,38957
1386322,TaipanBln,1225,3,11849,7001
1611997,Wurstaxt,9013,1,421,30856
1335850,DerSatanist,13408,14,118297,261
1548734,Seba-,0,2,6834,9878
1020402,.Killa.,945,7,34268,2392
1621949,Papa+Noah,20669,4,20052,4441
1861288,-%3DBoltar%3D-,15815,2,6766,9944
216738,Eddykaya,1398,5,25296,3427
639485,ShoGa90,111,1,2156,17934
784042,HappyJunky,2321,3,16765,5226
1645002,Mesa0406,1398,2,7634,9274
1439564,kened,461,1,737,26510
866935,Berke76,7772,1,5376,11291
619986,k1ff0r,19690,16,106415,340
1709865,paypay3,5529,5,19884,4468
1601839,ikill4ll,20669,4,20000,4453
1536656,MH260385,1849,1,254,35259
1604788,TheodenO2,19286,2,4994,11754
1488014,m1a2r3c4,8013,1,425,30776
1654278,Tigerwood92,14148,1,1425,21279
1526276,joy+the+king,10720,1,481,29752
557703,Don+Maffia,2575,7,22393,3950
1610351,Bronsen,17846,2,10183,7749
1558206,thereallanzelot,18803,1,116,42685
1550716,B%C3%B6hli+2,61,3,13232,6420
1424551,xxxbadboy1990xxx,8360,4,17174,5103
1601618,Trojka1,4025,1,3228,14647
1600552,DarknessRage,9400,5,25904,3346
1152493,don+bibo,734,1,804,25866
1861277,-Tabun-,15815,1,116,42686
1650972,Domininho,6496,1,5816,10815
1699096,Diamond+Fighter,0,1,1802,19313
1538953,hinzstamm,13269,1,663,27338
707182,KINGOFME,0,3,14446,5963
1579880,bambelbee,441,6,41218,1852
1622461,triathlet,2056,11,89432,499
1119022,RedWinePrincess,1362,1,6215,10421
1709867,Odins+Tochter+88,2,6,29025,2934
154868,Blutschnarcher,945,0,0,44688
1673095,fcz21,12400,1,262,34973
494126,merci-cherie,459,6,24407,3564
1691603,Fawks+92,1186,1,4004,13090
1709781,0HuStLeR0,288,1,674,27207
1024099,stimpf2,19983,1,1450,21118
65918,Christian99,0,17,111487,300
1618472,melouni92,121,1,4249,12755
724906,djbl,288,1,249,35422
314792,DieObe,0,4,17358,5043
1392512,Dragonlordxp,19177,1,1539,20602
735455,Leave,95,1,294,33910
1644038,Engin85,179,2,9046,8385
283598,MASTER+BeNN,1628,1,3198,14722
1095459,Eddy84,4025,1,3540,13917
265502,mutzi36,204,1,3429,14162
1327738,herrtoast,320,9,49400,1384
59720,BUZ.,7184,6,33640,2447
1087256,mhm24,945,2,12927,6557
1861289,-%3DShyrael%3D-,15815,1,1086,23471
1386564,Master+Panzer,3238,1,5690,10964
1480440,SWEETYSWEET1989,538,1,620,27820
571759,marstl,2393,21,169813,99
1192815,Jubere,0,1,323,33107
869129,Fridgeffm,0,1,1323,21902
1683581,bompshellparts,11919,1,1181,22818
1408054,Zwerg10006,4118,2,7853,9137
1520439,x-styler,0,1,116,42692
1595885,roseleaf82,6128,1,527,29034
429118,Killer+66,17049,1,145,39969
1508284,Twe4k,482,0,0,44691
154560,Shawen,0,0,0,44692
1319685,Tripple+Whopper,17361,1,1594,20334
1308281,Examinus,19690,32,242646,29
1857962,Senfkrieger,16291,1,1240,22430
1709880,lubiato,373,1,3661,13680
639377,BigOubi,1875,3,14514,5937
1467320,skullsword,0,1,142,40283
1527337,9MG4,1779,1,2092,18166
1546489,Pittle,139,2,13098,6476
378558,sascha13892,1252,1,628,27734
1702464,ahn-allm%C3%A4chtig,19805,1,1848,19130
815336,pimp92,0,1,1454,21096
1291364,HEROS+I,14522,3,13041,6509
552074,Dragon+Herry,16340,4,11942,6965
1523585,DrKoch,93,3,7594,9304
1522812,bigmama123,0,1,1723,19685
1155654,Great+Shogun,14832,1,1055,23705
1418071,Cerestra,20669,4,24033,3615
866832,%2AAngel1703%2A,12653,1,6816,9894
1625177,Tonale,0,1,463,30081
1015167,Nene+der+Gro%C3%9Fe,17258,1,665,27312
1372186,The+War+impossible,0,1,116,42695
1442706,budo1993,179,1,4117,12927
1484635,ricknsk,10465,1,1048,23760
1646571,qucci,0,1,551,28709
1709889,stttaler,6,1,4305,12671
