970056,gardenofgrey,10599,70,460533,1437
234147,Gotenks-68,6425,11,113820,3784
822733,aVoiD,0,1,138,35461
1008901,Lord+von+und+zu+Wolle,457,10,83118,4432
925879,Aggranox,40804,12,67305,4896
66814,DasGespenst,24252,11,91385,4236
688223,PumaPam,66,242,2527781,55
867847,Terrornorman,33078,57,552959,1205
996215,Torti-Terror,32825,50,539590,1241
663792,Wodan+II,28324,85,857954,723
497764,KingNoir,26456,1,4929,12165
553942,ralalla,47175,1,266,28180
903246,killertarget,30669,15,158406,3151
833397,aemkei83,22090,99,897532,682
653737,Der+R%C3%A4cher+der+Toten,0,1,4909,12176
609904,%2A%2AChiara%2A%2A,47165,8,49128,5673
854093,Frechdachs-75,31363,63,363036,1755
398887,Neopopper,3866,10,33902,6588
886033,iliro,33171,77,593982,1111
228809,Jack+Black1,10413,20,229231,2464
642364,Rokapo,42147,61,461689,1434
1033714,sybille1969,7908,19,124060,3614
837239,JacobFugger,0,1,1305,17860
1078356,Lowrey,42524,9,50024,5626
1046302,ursula-holger5,45970,2,2373,15158
909402,Hunt3r74,23575,76,664484,982
995797,Fred+der+Gerechte,347,1,4083,12862
1063103,urmel+aus+dem+ei,48168,1,167,32564
845879,Azron,31996,9,22468,7656
1016885,Aragorn789,33135,50,406281,1617
11267,bien63,0,4,7451,10779
925044,Srenety,457,6,50677,5600
865294,Schw%C3%A4nker,51287,50,242125,2384
1042496,mg1440,42151,40,380363,1696
1078377,123x,66,26,254019,2308
938128,barbara42,18480,8,30324,6865
1017859,Melanios,36025,6,49682,5641
1021108,King+Rolf+Hartung,28324,147,1010991,571
271359,Ollrich+der+Schwabe,40615,2,18894,8116
731534,Purzellein,28516,6,11427,9468
272283,ewaldo,43151,1,2548,14855
667939,Black-Disk,35794,184,1780762,181
658496,Ritter+Andreas,28324,24,205880,2688
1078383,nai%2A,0,1,2685,14632
1022051,tharra,28282,123,775957,813
604347,M4rlborO,46209,98,871226,707
865601,Picol,47247,6,55375,5371
742520,pincher,53882,27,212307,2616
1078393,Marco19041904,52269,9,60837,5155
380022,schwarzerengel1,2024,347,3523195,6
1007471,ZackZefix,0,8,29429,6926
1078423,NurdieRuhe,18480,11,53663,5441
681895,Mr.+Ghost666,31363,70,480382,1387
1044063,New+Knight+Rider,47165,20,45294,5867
1069356,DerKleineKlaus,38636,64,545948,1223
987335,einstein83,28102,1,11130,9537
1078400,Gacea,31197,3,7306,10865
1029733,babyprincezz04,13301,1,4180,12761
986677,DarkAngel20,347,36,263604,2237
1078437,Lippel123,66,324,2991909,27
958417,Soran+Bearnre,33672,17,70159,4806
967360,Blend1,347,32,262060,2255
1050198,Eismond,46209,204,1834963,161
1038116,renato50,37528,5,41017,6082
264893,hund70,26456,65,682015,951
934576,polarbaer-1,30669,21,37582,6314
1063941,xxxxt,25174,2,3130,13943
620885,sydooon,32992,15,79564,4540
863833,BigManu002,25174,40,248177,2343
1012206,Bjoern1985,66,38,296538,2054
1073513,-%3DChickenfight%3D-,41111,46,314401,1960
1012866,aldaya,28324,13,85326,4375
903092,lini25,22238,21,106297,3937
887591,bonkii,34193,1,1522,17064
1031566,Schmidt04,653,1,559,22658
1044600,Master+III,66,143,1372561,337
346086,Mosh24,41351,161,1474760,293
928269,Trulla18w,0,1,1274,17977
152084,catweazel,42151,154,1485413,289
81644,Medieval,31996,8,83960,4411
501919,Dara+Sulo,35794,119,1061806,533
990638,Beatman23,30307,2,8116,10526
401419,Playboyhasi,48928,1,1241,18119
89911,Bulma,50150,2,3284,13716
844859,Ingo61,34936,9,38367,6255
401398,hitgirl,46634,1,5801,11581
789932,king+of+news,33345,4,10639,9676
342304,hitmann55,28173,3,16995,8390
790294,trinkerhalle,33345,10,93460,4192
913055,graf92,0,1,4053,12895
479584,Prof.Jamaika,37537,1,2698,14611
897795,Salunda,26456,53,142722,3343
1009738,Knudinger,41658,14,20538,7894
980170,Simmell,26456,22,195870,2774
1011287,edi24,0,0,0,41026
1078497,markusg91,42147,176,1563198,251
219827,Dick+und+Doof,20385,15,131370,3503
1035885,CoolCindy,28324,39,344613,1834
511150,MarOne,20438,78,555153,1200
620847,Rino50,0,1,492,23416
652411,DD1986,0,8,27362,7133
647571,Philippon3,39459,1,343,26032
931207,Dagobert+Duck+32,25174,29,259322,2266
448495,richinator2,39459,1,707,21328
1078515,GreatAsia,24557,27,226729,2491
1002538,Uwe2007,28324,17,125330,3596
465188,richinator4,11340,1,579,22466
656148,Joseph-Heinrich,49720,3,696,21407
642069,oOLunaticOo,66,161,1504158,278
995269,Kaiser+Karl+63,39469,6,13084,9090
1043304,lolipollo,28516,66,459235,1440
1033787,Anaconda63,22658,11,87144,4330
829215,TTK07,0,0,0,41034
1011693,.janosh.,46209,105,899214,680
988031,Peppels44,0,1,1926,15991
614250,Hansen1951,43225,1,147,33769
1078538,wilson20,0,1,8505,10345
173441,andy110682,26456,123,788594,798
232338,liebekuh,34415,1,1690,16569
250070,flirtliner,66,197,2058387,115
891642,diana2103,0,1,289,27424
907499,Lord+Frisko,51985,2,777,20762
813288,Dying+Dragon,20698,1,2659,14674
601669,jani198,18745,70,565918,1172
1027898,souny,47134,11,62057,5107
969296,PekingMC,3698,5,9143,10151
429185,Lord+Campino+%21%21%21,48433,1,1407,17477
585627,S+Sasti,0,1,581,22445
802773,Prinz+Heidi,245,12,2030,15774
1015587,Miroku16,28217,1,4357,12617
979902,Oargel,50734,1,257,28475
386533,brutus11,47247,33,159215,3141
1017612,Pummi17,14172,53,340806,1853
997781,PaulM,66,239,2399773,68
1075622,Ossi+1985,22238,45,430884,1535
903311,caramba112,20488,7,36728,6373
402492,t%C3%B6m,0,0,0,41049
505840,Domu,48771,3,7920,10588
685670,Der+gro%C3%9Fe+Eisb%C3%A4r,53750,1,359,25632
935031,voller.andre,27086,1,396,24884
1041851,Triedlin,347,4,22678,7635
889721,Sherek,46264,1,303,27003
1034034,johnnyspezial,36980,55,172452,2984
1078599,Crunki,30669,19,130344,3519
886418,Stat+Wars,890,1,269,28081
481337,ranger11,41417,2,11549,9433
984470,knorzer,19806,12,73722,4704
122489,oliviub,26456,25,256666,2284
1078610,Stiegl-Baron,41111,14,110929,3837
848486,David01,42876,8,21946,7716
1077212,axel110,33672,23,108996,3874
324718,Braco,0,1,1130,18616
42508,Paddo,28324,16,107231,3917
571363,Howkay,31923,1,323,26482
253899,alex+is+in+the+house,0,1,2609,14766
132071,Gismo123,18745,136,954702,631
440931,ThossGamez,2024,330,3617062,4
100452,Nunnunarbeit,38804,257,2627673,47
597625,oelchen,46683,35,224902,2516
1186860,Black+country,54107,1,1404,17480
450698,007+Dom,19900,1,608,22167
561336,King+Gonzo,46209,98,848197,731
1604,Peter,37319,0,0,41061
1045082,Telwaz,0,1,230,29517
1048115,Mandy1976,24458,64,661693,989
987245,TomyDrum,48559,44,405952,1620
686549,Lord+Stronghold1,0,0,0,41065
319253,hawi21,49986,1,3353,13626
914073,poker81,779,1,3009,14114
1074328,nightlive,16223,8,59397,5214
173578,tm1977,2024,302,2946916,28
1048326,colonia04,0,1,2956,14207
162193,Dullerrbacher,34415,1,3626,13315
67618,%C2%B0Noa%C2%B0,0,6,967,19469
882620,M0rphys,24532,1,10559,9699
889404,Timilewu,25174,30,132586,3480
499160,akumiku,28324,25,164124,3088
633921,Superios,48110,5,29194,6953
1038776,Hebeilhci,30669,38,373138,1721
714427,CYBERSHOOTER,51552,1,841,20289
716623,lita,0,16,149626,3250
843215,vwbora22,48938,91,477740,1392
705672,schleini,36025,45,321383,1935
786829,Fabi+der+gr%C3%B6%C3%9Fte,347,2,972,19448
1074677,Black+Ader,2024,139,1388804,327
937663,Puchah,0,1,116,37749
359569,IceY.de,42151,42,439656,1499
1073598,Lord+Nam+U+Re,25174,24,226652,2493
485709,chaterer,0,4,16122,8525
717386,Neuhausen,18619,3,6701,11125
129877,Schoschel,51287,30,254274,2304
446313,WeichSpueler,12927,103,911462,668
220051,udo0,0,1,4062,12889
254613,Schmutzfink,0,0,0,41073
1037934,Cehre,33858,80,751307,853
553757,Aschilos61,2625,1,446,24080
1031026,Accepto,24458,172,1505184,276
1041668,Ramirez1,14172,16,160066,3129
1031043,Waldmaus71,36980,0,0,41076
1054312,yallla+yalla,35017,70,532697,1257
1071050,Fearless+Warriror,28324,233,2294663,81
514961,Lord+Bigdragon,25174,79,698698,916
1031085,Riken,35017,89,823933,750
742178,Maliki2,0,1,983,19404
906687,MofaRocker,41880,1,5463,11795
179575,Kamerad,0,1,1147,18538
436345,schmitzi13,33864,11,43157,5959
585356,Thor81,0,1,3165,13893
505437,trixi70,43151,8,46117,5821
1056884,Mega+Gotenk,31996,2,10359,9772
444711,herr+der+katzen,51422,1,252,28650
19005,megadeep,66,178,1536166,267
1036960,xxfleischiexx,66,45,237819,2409
991195,MastaD,35203,26,276188,2166
1037366,lordXflei,46167,4,10219,9814
929145,Arsch+Zahn,0,1,957,19524
1047396,Lord+Piet,347,82,520650,1287
1053324,Freiherr+von+Greiz,66,87,659161,995
153862,DaMannes,46209,133,1169904,451
775346,schulze820,35017,66,585407,1133
439792,Reiner41,14822,1,239,29151
967126,Lady+Bonita,2024,139,1021875,566
593108,Toma1987,53652,137,1083521,512
519496,b1zz,0,1,4229,12719
384899,Germany47,18619,9,19178,8078
801714,Rangarson,42151,44,255298,2297
1030717,Dumjack,0,1,126,36109
167880,obelixxx,48100,2,8629,10316
1018697,%24%24K%24Swiss%24%24,38351,1,116,37783
712501,Katja5501,457,25,130409,3518
442105,hanba,26456,6,17650,8300
1055457,lara2008,51203,29,326460,1913
473888,kikkie,39366,9,59248,5224
234736,Aroundkiller,30669,7,29049,6964
334886,%5BMGC%5DCooper1988,66,76,748510,857
319304,Flowi,38614,1,516,23124
875851,TheMaster12,19683,1,1242,18114
1048820,BladeIV,2024,328,3442540,8
546113,Don+Stephan,38521,24,74587,4679
809739,Taltos,890,6,12139,9313
120101,macheuchalle,16195,105,860670,721
566885,WildDing,51259,3,11237,9508
814486,Attila+Gei%C3%9Fel+Gottes,890,1,3303,13685
1040569,Eicko+v.+der+Kiefernh%C3%B6he,34631,1,586,22387
501387,dernako,25174,8,58913,5236
736605,Das+G,686,1,3881,13060
1078738,ReisiGo,66,358,3585123,5
944757,rambootti,457,5,26256,7235
1037016,Siouxsie,66,200,1801970,173
964553,King+Grondl,36025,79,177376,2930
946407,Lord+und+Meister,36025,17,108478,3887
651832,mikimaus09,31991,15,66507,4925
833757,xell69,14172,14,67463,4890
957542,King+Elle+der+88.,0,2,18645,8156
960481,Elle+gibt+die+Kelle,28324,27,216448,2584
1078829,Jo-Fireman,33858,53,483941,1384
230522,Gixxe,66,98,851008,729
1078836,XL-Schlampe,4450,219,2150975,99
378216,xCOLOGNEx,66,101,1040195,555
119030,AstraDevil,28324,41,229531,2462
682665,Winetou+5,0,0,0,41113
1009506,wwwaaaarrgghhhhh,30669,13,131127,3508
961004,Lennard07,36924,5,9650,10007
963914,STARDOC,51203,54,477402,1393
518965,Nero93,28324,15,126370,3577
1044788,teddy6666,0,1,5774,11597
1078854,berniix,12927,129,1079692,516
967136,Anjali21165,28324,208,1917447,144
498832,Atila+34,22238,36,366645,1744
193724,diabel,16195,11,106812,3923
1078860,CyberRaven,23461,85,780598,805
249000,Creator,0,0,0,41122
971372,anitram,28173,3,17198,8365
699482,schwarzelilie,0,30,205987,2684
916900,spider69,16195,27,241707,2386
978512,lord+michi+von+schwafi,28102,15,79666,4535
632292,Banditbiker,27202,37,307290,1991
384158,pashion,35834,1,539,22870
346657,Aragorn1981,36861,1,294,27260
1028429,Nazza,26456,59,530851,1258
309663,Meloodia,31996,10,35742,6441
570250,koifire,0,1,1192,18340
732865,Basatian,18619,1,120,36881
237990,Jonathan10,38839,1,7904,10592
503028,TaeSi,50011,1,1692,16559
851432,urTiroler,66,199,2015150,125
1024997,cherry21x,40062,10,32780,6669
497300,chiara+charleen,34216,1,338,26138
1078788,nasenbaer1,14257,340,3332712,11
599938,TNT07,0,33,244610,2368
1078883,topibur,38804,201,1963794,137
795176,kissk45,0,5,7647,10703
1076863,Hilfs-Tscherrif,66,163,1294669,368
1076603,Horst+der+T%C3%B6ter,66,246,2481963,60
88174,Nimbin,33171,146,1424538,307
335144,fishy007,14650,40,310476,1977
847407,Bra%21nCracked,39666,19,154529,3188
1027434,TheModernist,6425,23,194022,2792
689628,JoE+Bearcreek,36025,25,99611,4069
442256,pisa06,39205,108,301343,2030
973256,chaoskuddel,14830,119,875454,699
673605,bgl+killer,947,1,4252,12704
392277,calimero123,18745,81,769615,824
1078915,G-Style91,24557,52,376848,1710
761435,nick29,0,0,0,41136
741639,Darkdreaver,37990,1,1052,19027
373561,El+Gordo,0,2,1664,16656
941152,Fitnesboy,28324,34,296722,2053
1026985,Gelophee,19176,52,356358,1780
1044890,darkspecies2000,66,277,2870138,33
411320,Domi+5,11933,3,25193,7342
981250,NinaBee,48519,25,180968,2901
901925,Lord+Bismarck,38540,28,148787,3264
726306,Minardil,18619,1,906,19867
363364,ChAoSoFDraGoN,42834,12,63923,5030
940142,DevilDonkey,49509,1,271,28008
392463,Killer-Bee,14257,247,2444078,66
1007689,Maxinger,27202,90,841117,738
583576,Cool-Bryan-SGD,17226,1,5510,11764
805054,xlmario,43953,9,88869,4283
1006902,ldp1,38804,334,3220120,17
977292,davyjones133,457,0,0,41145
824042,Kanone2006,43953,10,36664,6376
777625,Djjohn,44333,1,6008,11476
1042423,hansb%C3%A4da,44356,1,175,32123
422796,Ultras-MZ,50364,2,22664,7637
1026827,Thoradil+Ghandor,8767,13,83640,4417
961398,buddy1981,52679,8,40058,6148
649870,Chaosmaschine,2024,348,3712047,2
207952,utot,42147,126,973071,612
308467,littlesnoopy,347,4,34866,6507
1041434,Kufo,52954,9,60170,5177
856593,Lady+of+the+night,19197,15,76596,4626
1079029,maneee,66,102,825457,747
750975,Morpheus+Hope,66,346,3445348,7
664889,Yess%21c%40,0,6,54459,5411
669165,linkparker,22658,6,48305,5714
1025757,massi70,42151,53,339012,1862
786114,Wolf+97,0,0,0,41151
884607,Wangen1,42369,1,417,24518
944875,Blubb2007,5483,30,241920,2385
644427,Gwahir,6665,1,3675,13277
290507,sofamaus,41754,2,3103,13975
475499,Radaku,24458,161,1607363,237
195562,%2ADFK%2A,41111,55,576830,1152
1079004,Emilia+Majestra,35480,1,5108,12030
1025163,RitasWorld,39205,23,110061,3852
712776,The+Ambassador,30669,11,57381,5291
562057,pepsi77,24818,1,2540,14872
1079105,GeneralReichel14,38813,68,704002,908
742160,Raffnixx,44272,40,311132,1975
915875,Freddie75,37409,1,1050,19036
404233,skiburn,48987,1,10161,9833
961858,Lord-Vader22,43953,9,83331,4426
1038977,Nailil+regina,30669,19,170790,2996
1027858,Djkai,50515,1,606,22195
615093,roadrunner1963,0,1,306,26928
866518,tatanka-yotanka,28102,11,45453,5861
792421,Andy6,0,0,0,41168
1062872,m0Ntana,22238,23,6436,11256
639636,Peanutfarmer,27474,35,331232,1899
677220,Heiko490,37409,1,458,23913
1079145,Drus,0,10,71738,4756
967103,towelie+niki,19806,61,523484,1278
910041,Medius+Nr.1,0,2,18967,8106
439841,7bacca7,44023,12,49114,5674
1079137,Silentdart,41351,96,1009669,572
113512,Alandur,18619,1,305,26954
1078367,belgarion30,51053,6,32422,6702
1052113,cabinetcorpers,0,0,0,41180
983093,Biggxxen,14830,58,487768,1374
1036351,Bruce+37,53634,5,1098,18780
755027,Beneroth,41658,5,27601,7102
643319,afrooo,54196,7,65596,4965
776401,Sbrin,1706,14,42562,5996
370294,JoeCool66,46209,139,1142133,475
774097,Netspark,66,56,557788,1193
1063824,Hooligan+aus+Polen,52269,1,2678,14642
926986,Heimatschuss,1358,0,0,41183
1071525,silence+dragon,0,0,0,41184
1079184,John+Doe+Seven,45378,1,1741,16433
943960,eragon-only,8767,5,23546,7516
724114,tourok,1669,7,34625,6529
899644,C2H4,0,0,0,41185
997137,sean666,45266,1,307,26895
926949,HB-Devil,28443,3,9786,9959
1057626,Schenzi,19686,45,391149,1668
750487,igelpaps,26456,156,1214807,419
431901,cloon,53540,1,1415,17444
693134,ceddie,39205,6,50552,5604
818676,Micha13,0,0,0,41199
851194,frenki1972,43261,1,10871,9607
1002426,Zokizoxx,947,5,1697,16545
822663,DhalaElenaAngel,0,0,0,41201
671344,mutschli,0,1,4937,12159
972050,009ango,52679,1,275,27859
682841,consty,52679,2,6785,11077
727732,shimo,28324,25,165559,3066
691018,Gl%C3%BCckliche,53489,4,21209,7801
1043925,schnuppsi,47651,30,176847,2941
81432,Wiesi666,32704,1,5657,11664
1079264,Randomize,42147,25,176521,2945
599174,jp11,39443,9,79698,4534
960305,Texaner85,31363,32,317008,1947
72835,kasperkarl,36980,0,0,41204
928641,Robin+Hood+07,28324,10,59869,5188
863357,kingschrotti,1518,1,690,21460
632224,Helldriver2007,4038,7,35879,6436
1025146,Mikkello,0,1,7353,10843
668007,sandman69usa,51552,1,1122,18665
937355,asamandro,0,1,471,23701
888071,Kingder1,46209,143,1078840,519
488915,Devil+Storm,22090,16,122446,3643
908306,Hasenteddy,52096,26,247641,2345
279136,kNudDeLwudDeL92,0,1,270,28053
980574,Bummi.,48716,4,29056,6963
455028,WelchenDenn,0,32,48665,5693
1079288,Ma-xi-mi-li-an,44272,16,128068,3560
866597,humpi100,0,0,0,41216
582346,IronThunder,37528,1,5027,12096
295823,K.+K.+the+little,26456,26,235452,2422
759492,FreeSlope,18723,9,87521,4313
997245,matbianco,0,1,1464,17261
869386,brutusm,22227,21,198678,2738
983949,wespelino,28516,1,2574,14826
572453,sahra05,52550,1,5388,11851
611323,GSRommel,66,84,792385,791
689045,trimi,42151,78,744296,862
977331,zippo73,32939,26,141430,3359
754012,Kathi17284,0,18,67427,4892
891840,Danton+Milo,0,1,333,26260
875490,Nonnenschreck2,30669,41,397114,1651
373021,Ssubutai,31996,27,270677,2196
931641,Graf+schwart,51130,18,51074,5585
1024693,Lotsie,36346,2,9794,9955
917396,king-killa,36980,4,22537,7652
477294,Stui32,0,4,39583,6179
1063313,Die+Gr%C3%BCnder,10599,11,61309,5138
153731,Sarotti6,1706,5,28708,6996
1079380,Mr.Yumpis,43661,3,21349,7789
656139,Gaba+Gandalf+111,50761,3,18405,8190
155279,Rustler,15873,8,39011,6217
1039966,Christoph+D.,28173,1,215,30174
491084,Tank921,40664,1,4716,12311
252218,MIYOMI,52382,1,660,21694
535138,Tank922,50996,1,167,32572
189644,darkangel13,0,1,116,38020
692106,Danny+kneib,39467,4,9181,10137
157951,Ivanex,0,1,119,37361
733877,LordSebi2,0,2,20038,7961
1010035,Luscie+3,0,71,583249,1139
195261,klingone5,39666,22,147400,3274
352235,De+Sixxer,50996,1,1277,17965
930984,SusBeutelRatte,16195,177,1653477,224
601823,Malagar+Filligar,14257,315,2637453,46
916469,TheOverFlyer,38540,20,188638,2826
1078898,bluechick,46004,1,522,23056
1079426,jo1777,18775,19,195802,2775
1079445,diablo72,28324,6,60834,5156
1012565,the+lion+ll,0,52,492190,1360
1079453,Puma-Pitbull-Kreuzung,28324,81,664551,981
125391,hasimaus81,46683,0,0,41244
919602,Dark+Throne,51623,1,116,38031
1057602,ArmenianMaffia,16195,48,397402,1647
629571,KingD-Bo,46209,222,1840483,160
614500,Lord+Lattenjub,46209,111,1112105,496
759381,dergott1991,26456,66,526210,1272
1031356,8472,39205,38,329352,1905
1079458,black+angel82,49194,8,36495,6392
742237,Auster,54373,6,62970,5066
445119,tommy-lee,0,18,115982,3755
31944,luki19,20692,7,54072,5430
921905,le+beau+type,30669,62,471113,1410
565498,kerzo,347,28,85603,4365
659518,Pete+Fox,28324,33,342197,1848
1079452,Dragon+Ice,28324,12,131275,3504
28113,SdU7,26456,75,291851,2082
993789,Sir+Manuelius,0,4,16706,8441
190252,Him70,457,19,152934,3203
982769,Chef5599,14257,68,512046,1310
733743,Leoniads,46369,7,36039,6425
975738,sandro.grillo,49539,10,80512,4501
989460,robin3,16223,2,2452,15022
125406,The+Real+Poison,38804,330,3325520,12
429272,Konradius,1750,4,20598,7888
408313,---Philipp--,14830,59,398442,1645
1060620,kuh15,52955,2,5370,11865
917226,Simon+de+Montfort,2024,320,3027198,23
633009,King+T-Bone,22658,25,243026,2378
1079509,vishy,38804,340,3399516,9
1030072,TheLegendaryE,14257,306,2643498,44
1035606,Stehan83,0,1,116,38059
1072090,freese1,49376,35,102460,4009
1071219,Iblis09,0,2,8567,10332
889191,Spartas-R%C3%A4cher,27643,16,103110,3996
666861,Silvinho,2625,5,1172,18424
1075507,bluerider02,49539,12,79028,4554
736693,paulaelli,18480,7,22968,7597
870419,BVBgirl05,53734,1,521,23065
567503,Nils24,30157,4,18899,8115
997288,Mondflug,4815,204,1905912,146
782327,Timmeey,38804,243,2862500,34
961357,afns,36025,2,19618,8020
1079523,Thoragan,1750,8,49841,5636
20593,Diabolina,44277,1,985,19388
1079266,cali1,37552,1,3817,13124
1031075,AoWMUNICH,38804,45,456859,1450
1062505,sagi123,19900,1,142,34580
771528,Der+Killer+FS,47304,3,15636,8602
908041,FreakGamer,50478,6,12897,9131
1079506,matzeplarre,43350,30,82607,4448
1004293,dani1-2,19806,13,71196,4773
1058327,Lionbart,22658,73,713007,896
828179,siegender+Heiler,0,2,13685,8975
509711,billsen,0,0,0,41270
1079530,King+Arthurio,29344,1,11942,9350
991992,ROmeGA,38927,2,12922,9125
849820,Chiefs,2024,135,1205473,427
1079591,Siedler16,28324,102,1056031,542
464267,Kampfelsch,2024,313,3156646,19
998959,--flo8--,18775,44,292267,2080
712174,Sir-wan,0,0,0,41273
66708,Dark%5EDevil,26456,20,168994,3024
395309,Herr+Unterberg,41417,4,33214,6643
860676,phillbo,30071,1,142,34582
515072,fawkes0190,27202,26,237944,2407
828294,mahi5,0,3,5330,11885
857038,RS-RACER,28102,6,24226,7443
437283,WDF91,42147,118,958317,624
1073434,schkolade1,4038,9,39029,6212
598726,Sancho+Bayern,35178,50,512882,1305
596429,Lord+Pancho,35178,14,128049,3561
1079631,lord.sinep,66,48,143172,3337
1040120,doublebass,25943,4,32518,6694
738926,Drea86,18723,10,23822,7483
130140,Twist%C2%B2,39205,15,75532,4653
927896,Winnetou+der+Erste,0,1,3392,13593
945588,Gertoball,28324,46,292906,2076
334774,innervisi0n,0,1,223,29837
669562,sensenmann777,38813,41,275757,2168
456606,westseyt,43864,1,2761,14507
374031,Bobby66,0,29,159867,3130
477269,hannes+k.,18619,1,6934,11013
879932,moritz+der+herrscher,35178,5,15257,8671
642798,morevo,46209,155,1548913,261
852387,huabamomo,2625,1,5065,12066
325533,Smaschge,26456,118,901463,678
977153,Assassin94,41085,8,37020,6352
488351,Rotschopf133,0,1,451,24014
1079495,Heinrich13,36943,11,56231,5338
641890,Thua,42925,12,16995,8391
486770,noisine,2024,231,2162531,95
940489,lambonator+the+best,48938,10,10532,9704
572642,M%21KINGZ,4453,11,48021,5729
1073983,KinGAppA,39205,19,127719,3564
412161,mariogomez,22658,34,278937,2153
724115,vencedor,42876,3,17834,8272
606962,Feria,26456,72,424428,1554
1079751,SK-WEST,19900,1,4243,12710
636961,momo-.-.,35781,4,13689,8973
1079045,Delfin111,3866,45,442467,1491
258969,Ninjafreundin,0,4,638,21882
1079754,-HeKeR-,5062,183,1418211,310
413120,basti312,45088,5,32641,6680
842480,Circum,0,1,438,24218
457513,streetfighter92,0,1,343,26035
1078963,Lord-x1,38804,206,2081574,111
843310,xxhopelessx,51812,1,6741,11101
890391,black+codys,16049,1,1723,16481
94796,Sauron09,0,1,1552,16982
1049344,king+of+drums,42657,2,10353,9775
425690,Big+a+little+bit,27474,10,67155,4900
996964,Das+Unikat,35017,14,146567,3288
912816,Bambinimama,18619,4,9109,10166
1070754,Tigger.,2024,86,902570,676
393386,Fire+on+eis,54234,3,29377,6932
134174,larsy,53492,2,13987,8911
1055258,Podolski154,26715,23,124476,3612
1079765,pRince-K,33078,60,596641,1105
563841,dudrix,39070,1,180,31896
999356,Mytologie-of-Gandalf,39205,68,554652,1201
420673,Rastalocken,0,1,119,37373
876955,Leitwoelfin,53489,6,34137,6568
959269,kassiopaja,457,4,11914,9353
1013085,Markuria,0,9,74322,4685
998314,MagicH,0,0,0,41298
1030695,Schei%C3%9Fen,50821,1,301,27062
888089,Marco9901,31858,1,794,20647
698677,Jonson,3866,13,146532,3289
963955,Diwarius,20262,74,672970,969
924052,nightcrower,26318,3,17066,8380
894797,Lapos11,0,2,1203,18287
993055,Born+to+be+crazy,0,1,142,34591
896475,Isengart-Troll,31535,20,170149,3005
1079851,hitmann1993,43105,6,24593,7407
929264,seb+1860,39205,20,87025,4332
1061699,Campi672,25174,98,886317,692
692912,pascalsm,36855,32,69987,4813
436195,Kellerano,0,1,533,22929
850969,Zuky,4815,129,794944,786
1020191,Fernando+Poo,42925,50,428319,1541
67418,melodia,10599,10,61564,5127
774417,Rallos,50278,1,535,22907
844001,reti+the+killer,28324,8,40879,6089
1079854,Qleyver,8222,2,9122,10162
978277,Arenpad,0,1,116,38171
