1219000,Stammesh%C3%BCter1,1491,1,5674,8666
1468064,Mr+Gangster+Wangster,11292,1,922,24761
1133703,Zeebaa,945,1,3441,11972
846434,der+germane+01,18601,1,2198,16039
1367229,boss321,142,5,23806,1914
982095,KN-Weasel,769,2,6962,7462
1379268,MigNighthawk,111,3,7742,6885
308692,OvR_BlackDragon,139,3,10088,5483
610919,Maroni,1278,1,315,35567
391490,heiner85,10276,5,22992,1992
941586,Colonia84,16502,6,24928,1797
1036157,montenegro14,0,1,575,29572
1536204,Analia+Poperza,769,4,31192,1285
930116,hupperter,66,1,2537,14708
1313823,er+heron,13599,1,2602,14450
723111,Devil4U,769,19,129771,42
1280213,Hasigo,1225,8,34939,1038
650077,qranq,1328,8,55984,437
1556830,Coodaa,282,1,1788,17909
1040220,Beamer2111,194,9,67962,260
691806,Devilll,15899,1,572,29621
1006509,Doktor+Tod,759,5,26227,1659
1119561,Kebap12,16914,1,132,43980
943412,Patty89,16502,3,11358,4858
1044788,teddy6666,17336,1,615,28878
476753,BBSky,5426,1,3275,12367
1384846,vodkawaldi,0,1,189,40496
1709464,Squealer,248,5,19344,2563
1044089,Reiner6260,16502,1,940,24539
1099718,Moute,14159,1,679,27870
1432328,Magistrator2001,61,1,3450,11949
1083596,zegman,14878,4,11704,4724
1143684,lackerxx,115,1,116,45386
1707821,Babelgum,0,1,7206,7297
1372594,rico9595,1186,3,11394,4844
1657351,%2Azuckerbiene%2A,743,1,3434,11989
504120,ConnyK,689,4,11199,4922
1201350,Kogia,13870,2,4673,9891
1350179,firehair,1257,3,9078,6004
1592297,Lord+Sunshine,0,3,12599,4337
1374562,The+King+Michael,1799,8,51005,522
835793,coexbaal,769,1,3251,12418
335279,Killeralex,12615,3,5440,8940
624705,Die+Banane,0,1,124,44651
1063259,kitty74,15256,1,1668,18619
1342615,Rabbyjuda,0,3,13575,4024
232338,liebekuh,1359,4,11936,4616
1549502,Gengli,13433,1,3149,12689
1439778,chrisS1980,12281,11,33165,1148
1660246,airjordan90,16171,1,2229,15915
1152958,pinkbear,0,1,200,39984
1437380,a.z%C3%BCrrer,0,1,205,39761
552086,Flom,16677,1,770,26636
1049091,peacemicke,1804,2,6157,8175
1612567,Gandin,1264,3,10721,5150
1355875,Braveheart76,552,8,65554,282
1556682,Vincent+Der+Titan,4516,1,285,36533
1047694,Saphirsaphira,12707,1,116,45388
170012,masterofuniversum,121,2,11716,4719
1503980,Eiserner+Anton,483,1,3654,11550
1166751,RedThaiDragon,0,0,0,47541
1182348,Cirri,13988,1,3268,12381
1530988,Pingsuxx,0,1,116,45389
1148310,jeni12,14226,1,2603,14443
788177,2SonyBlack,0,2,8029,6677
335136,Gho%24tR%21deR,0,1,312,35654
1345185,Marius321,366,2,9815,5597
1202136,Jora2,2566,1,284,36570
1381610,teemow,111,2,7296,7216
1586134,23Steiner,19339,3,12491,4383
1522103,-RoXXeR-,344,1,156,42108
1680898,lasserbua,23,1,3392,12102
859075,Lostfriend,2056,9,44634,667
1061919,Dragon+Tobilix,101,4,12996,4200
641419,jeff96,19283,6,15672,3387
1694028,Markgraf+Jakob,0,1,116,45391
1665025,PrinzEisen,0,1,2725,14012
1657598,LORD+A.K.,441,4,10190,5429
1063218,AtzunaGER,0,0,0,47542
886084,ferrari+360,0,2,3326,12243
1046566,Lady-shark,15092,2,6429,7931
1576287,shooting+star,0,2,10048,5505
1673883,gEttHo+boSs,1297,1,283,36620
1709818,FWturok,12535,2,6990,7440
1029286,WillNurSpielen,10868,0,0,47543
1570264,Lord+Stuber,0,4,20208,2411
667798,Lifa-chan,0,1,200,39985
1025316,Yupa,0,1,83,47416
1283617,Ritter117,139,1,4987,9484
1658522,dspaxx,9274,1,116,45392
1652815,nightkiller2000,9710,1,121,44934
1317698,j+and+m,0,1,1727,18273
1628868,daddldido,8406,1,6242,8098
1417853,David-R,8222,1,200,39986
954063,Romeo+5,0,1,120,45059
1133248,il+padrino89,9,1,5000,9464
1223143,Lehmchenkugel,0,1,116,45393
1267597,Pondiki,12585,2,7364,7162
1092149,andrej121,2393,11,65885,279
971626,Dicker+Dollard,143,1,1819,17737
928913,J1H2K3,342,1,3193,12569
859074,lightofthesky,0,0,0,47544
538744,domi500,438,1,1727,18274
242275,WHIT3+HAWK,11534,1,701,27556
1516137,kgplayerj,0,1,518,30550
874822,Anahita,209,3,15963,3313
951334,Morpheus-HH,18574,8,40285,809
1298973,trottwar,14522,4,9066,6013
766574,Sankt+Killing,101,5,23116,1983
1302599,Ansem+Uzumaki,2115,1,829,25893
1438895,Tsusu,1327,1,385,33580
1482104,CamelOhne,0,0,0,47545
1709822,maech,1264,1,3760,11359
1709821,Yaneh,552,7,46831,616
1266131,Alex..99,1491,5,20883,2302
1249335,vadim16s,6682,1,401,33154
1110862,bomwoll,147,4,24081,1886
1178668,Schleim+Scheisser,16395,1,713,27382
1569619,tschonn,71,1,1649,18744
408768,MISS+MARPEL,373,1,1602,19030
1384165,tanjasven,3227,3,11822,4666
1436899,Kenny+I,4107,1,589,29342
1545535,gangsterfatjan94,1160,1,336,34914
451938,-soul-,2393,6,25808,1715
202722,DARKSOLDIER04,0,0,0,47546
1543293,PhilODendron,1036,7,37650,914
399734,Burnix,12400,1,2311,15577
1709823,RedRabbitNr.1,0,1,790,26372
1162784,cVraCer,147,7,49916,552
736992,Thorsten+K,0,7,29178,1409
750473,DasBlitz,0,1,5786,8561
467820,crashkid86,552,6,48667,576
1465825,Develish,689,3,11233,4906
1263060,Dominik01,8967,1,3870,11148
1435789,joiser,248,2,4761,9780
1679633,oktipus,366,7,26041,1690
1222150,Zischgi,2382,1,2594,14483
1141860,S%C3%B6ren+92,0,2,6841,7566
1525201,6660,3698,1,479,31320
884251,y9v4,80,1,515,30598
1479363,GipsyCologne,0,0,0,47547
559166,skuenchen,18798,8,43527,701
600886,Toppi2002,0,0,0,47548
1070714,08061995,9,0,0,47549
1709825,m%40ster+of+dis%40ster001,18306,1,3603,11654
1211327,Spezi1234,16677,1,2814,13711
1386789,speedlink2,0,1,1745,18173
1696326,Bandulu,8696,9,43263,714
991606,Perdikas,12465,1,2822,13693
1399751,Drakonas,538,1,645,28392
1183091,carhartt22,12281,8,40681,796
1378210,BND0,769,20,159214,17
856593,Lady+of+the+night,0,1,322,35341
1448406,el+Liberty,1204,2,4706,9845
1460218,legrom,12192,2,6028,8304
1196496,Flammender,366,1,3961,10959
1029559,asi07,14273,2,4426,10247
1613547,stiggyabc,366,1,2455,15012
1498179,condorman27211,5353,1,1958,17056
1534565,Freyday,0,3,11639,4749
1446041,TAYJAY,18846,1,179,40973
1540473,jack--daniels,18114,11,43910,689
1068878,Deth-Ritter95,1204,1,2280,15697
976912,Manyzocker,13815,15,121960,50
1130370,ermm,13815,4,17074,3033
403700,CINDARELLA,0,1,873,25360
1709827,SkaiDevil,1799,5,38550,878
1188736,3razzOr,0,1,712,27395
584798,Andre+Kr%C3%BCger,0,1,451,31948
1029560,Homofuerst,13815,4,27891,1521
1689796,Gandalf+Silberbart,2566,1,354,34415
1158604,held+vom+kartoffelfeld,18584,1,1476,19883
1261944,Sir+Klosch%C3%BCssel,2226,1,3876,11135
1399855,Hannibal+Lecter+II,4107,1,672,27977
954016,Rolliking,1849,1,1739,18205
1709776,saxer9595,4516,1,97,47264
1281126,Hagen-Dahl,12281,15,84515,159
1681632,Andritz,8775,2,2497,14863
1596423,Alekzzzs,138,5,12264,4486
800944,Caesar3112,1862,9,29134,1413
1698447,Danqu,14493,1,860,25512
1370465,General+San,101,3,18150,2805
827041,Suat+K%C3%B6kl%C3%BC,1361,2,6302,8050
1245236,Chlehaci,2316,1,2161,16190
1411619,jomay2005,0,1,147,42640
1400473,M+to+L,17820,1,285,36534
1280751,DR.TRIPPER,18306,1,3443,11964
1179759,Anubis+II.,0,1,163,41766
426658,meister+2,5111,3,10408,5313
987043,king+swk,264,2,7065,7392
764845,docdevilxy,16654,1,5379,8998
493124,bassprophet,0,7,57807,404
1308067,naxCCo,320,13,101736,95
1379373,%2AGolden+Boy%2A,0,1,672,27978
1451942,roni+1,16139,1,405,33042
604792,Maltak,0,3,11745,4703
293533,adelholzer,0,1,26,47526
1086454,Moonstruck,0,1,338,34848
1239397,Der+tot474,7324,1,211,39473
1098389,Anuron,4665,4,10693,5161
1537923,Schn%C3%B6tti,10379,3,6851,7554
1103064,Manta88,12281,2,6128,8204
1709121,Fliegenfanger,18798,12,33535,1128
585426,Thilo88,366,3,14877,3598
1202662,da-plyer07,10276,2,5824,8525
1709544,Madsen92,5426,1,369,33991
1039518,M%40DD-DOG,0,2,8396,6430
1225799,Mad-+Eye+Moody,143,1,2692,14135
1335278,Uranosis,0,1,787,26410
1233849,F1lehunt3r,0,0,0,47551
395928,Imperator+des+Boesen,0,2,2279,15705
384241,Korinchon,16241,1,789,26388
423978,Lupii,14303,16,108043,76
1391967,aquirre,7184,6,24753,1812
1047376,Claudinho10,15257,1,123,44732
1287660,Pharus,320,11,59186,378
1440905,havi3,1799,3,12539,4354
1009864,W%C3%BCethi,121,1,2641,14314
1009221,kummeren,12281,6,24868,1802
1222247,Saphira+4,19222,1,203,39856
802792,Dvergar,0,1,1698,18438
1709531,Anonyn,769,27,200751,5
1310949,honich+III,4955,1,3940,10994
535705,JaUnd,769,5,37871,904
1159986,brainwasher,18306,1,4677,9888
564050,ch241280,14929,1,1002,23875
510734,Banditmcn,483,5,23237,1967
1507354,Eddi0812,320,5,25682,1727
1424115,kakshi+hatake,10653,1,2146,16252
1667776,PawoKhan,2278,1,385,33581
1234143,-Killer+Deluxe-,0,4,16127,3267
780140,Marco-aus-Wunstorf,18574,14,82093,171
1443573,Nochtschi+Borz+1993,0,1,202,39897
712174,Sir-wan,14878,1,4957,9525
1699724,ShortY2oO8,7105,2,4506,10121
1169904,King+Kong+Andi,15745,1,1124,22727
1285370,.Royal-X,0,1,1816,17758
950144,delanorte,0,1,5261,9125
1409834,HabIchVerspielt,139,2,4758,9784
942831,Gatz,14878,4,15156,3528
1595674,Rondariel+L%C3%B6wenbach,6496,1,1617,18926
1065678,Manou01,139,9,27679,1533
1274513,Madster,15335,6,23735,1924
1455882,pvt.tomi,10868,4,8412,6418
1709236,Hklomet,194,10,73479,222
1543053,behinderter-mongo1,8404,2,8269,6508
1693161,-sandyyy-,1029,0,0,47554
1188593,RCManitu,4393,10,51559,510
1396905,lordRuleZ,147,6,39836,832
650086,kiau,1328,21,179401,9
1532711,baby-girl19,0,1,3783,11316
1395529,ALWMASTER,147,7,25978,1699
699188,eyesvaLue,0,0,0,47555
1709831,Grillo68,320,3,12778,4270
1197280,Saphirasaphir,19222,1,201,39938
1432890,sackh%C3%BCpfer+der+2te,95,1,6918,7497
1709124,Schwarzes+M%C3%A4hm%C3%A4h,769,19,124216,47
419474,eXXi,945,2,5726,8619
1247068,Cahl,6198,1,335,34940
696127,salocin17,6496,1,770,26637
1704507,Power-Lady,769,16,114212,59
1698381,Denedree,3180,10,75895,207
727238,hexe-pegasus,18078,1,2173,16149
1189982,alCap0ne,18568,18,125922,44
1164639,d%C3%B6delkn%C3%B6del,13815,8,52065,501
1283591,Strega+nera,769,18,110795,69
1451955,drechsler1966,0,2,6436,7927
1386914,triple+h+1995,0,1,153,42261
543670,Fulda14,111,1,3158,12665
1619780,G%C3%BCnni+the+Great,14878,10,62840,321
230486,AliMa,0,6,34991,1034
1203381,kenny250684,14443,1,1017,23714
1389175,engel1987,121,1,312,35655
1688237,nidus,0,0,0,47556
710130,Devil57,13815,17,129639,43
1468102,frank+der+weddingplanner,8499,1,889,25159
1594032,Galactica2008,12615,1,3653,11555
1365442,Zidanja,18798,3,11136,4953
1699686,PatrickStarTheKiller,1225,3,7197,7307
1442854,KitaIvy,1225,2,7500,7063
1346253,Cameran,194,11,68261,254
514147,lodda666,0,1,116,45396
1243043,DerAlteSchwede,0,1,1175,22267
1046866,KleinerGnom,0,1,565,29729
1066104,born+to+kill+22,0,0,0,47557
1647880,M%C3%B6rgel,13984,1,1069,23223
1282096,inkisla,0,1,638,28496
1560017,fresh5555,1799,6,37760,909
1184925,Saphirsaphir,4107,1,695,27639
1078738,ReisiGo,0,1,1875,17450
461286,Der+Gangmaster,169,1,116,45397
1523840,Zuckerarsch,15899,1,1018,23707
281261,Titan.m,16629,1,858,25529
1600760,xelikamin,13815,5,29020,1423
1437592,netquick,1186,2,6533,7830
1275546,Lord+Jonas07,194,6,29316,1399
1119035,ChatRider,0,1,199,40033
1048400,Akosso,7392,0,0,47558
407837,Harramaster,0,1,290,36367
1273085,Straubi84,17369,1,3294,12319
1385570,heubi1234,0,7,32783,1173
1134754,dark+hero1,366,3,12441,4413
1572613,danodorf,16894,1,1310,21148
1147505,Cedrik+der+2.,179,1,270,37073
1639631,Dino80,12165,3,12535,4358
1709082,gr.fr.elefant,3180,8,53585,476
1584790,Griwikow,0,1,5552,8803
1027012,%3DOctavian%3D,13270,5,32095,1214
1605633,Danf,8775,6,19376,2560
1209728,The+King+of+God+of+War+2,6453,1,339,34818
299644,luci282,0,0,0,47560
1680870,mese94,538,2,4627,9955
1528680,Nochtschi,0,1,1401,20462
1693802,Las+Navas,14582,1,1983,16939
799311,bordsteinoderskyline,0,1,327,35188
375172,Malkar,0,1,2131,16302
1709837,Det+von+Helm,2316,2,8132,6597
9863,Affenschaedel,18574,8,61715,335
1476449,Ch3f3,1297,1,3950,10979
1554607,Tigerwood24,18114,5,34965,1036
1306716,Muschisushi,169,1,1269,21484
1157474,Alpe-smoth1,5426,1,2873,13527
1354496,pla1nswalk3r,66,0,0,47561
1327658,der+trunkenbolt,459,8,45911,636
1398692,Rodrigo+Diaz+de+Bivar,8967,1,455,31839
1530571,Erzengel+Aloisius,1862,1,4992,9475
1604384,S%C3%B6ldner666,1491,1,3018,13096
154034,Xanathos,0,1,111,46612
409851,phpogo,8625,1,2396,15254
1305243,1stronghold,147,6,25149,1772
1007836,Twilight-Princess,461,1,783,26473
421472,sold%40t,1362,3,3819,11252
566954,Don+Koljione,142,1,3747,11382
1681431,Mamec2,538,1,158,42008
1554199,ocram67,19043,1,363,34148
759492,FreeSlope,17645,1,227,38769
1199686,f215marine,1779,4,14565,3700
1428180,heubluemae,0,1,2538,14700
1372673,Dj-Metak,17820,1,118,45276
1605072,Nimeta,14285,2,8011,6686
1372622,Roebii,945,2,8813,6170
96264,Vatti,101,4,18240,2782
239007,53pp0,185,1,7456,7107
1514287,LadyLuck,0,2,12348,4456
689697,Blackrider93,13815,8,40560,802
1533787,Bartschi89,0,1,5503,8864
1709812,littlesun,142,9,43641,696
1654723,Seth+Mysteryo,3698,1,273,36973
1709457,bug.reloaded,3180,20,145635,30
1299262,Elturko81,17820,1,636,28529
1470271,Knightheart,0,1,435,32305
1544356,Upirina,19300,2,9860,5580
1447759,Kruschi,441,8,55464,443
454346,Rebellion1,142,8,39085,862
1438493,Nochtschiborz1,53,1,1371,20675
1442050,Rashir,0,1,432,32385
1313603,ave20,204,1,379,33724
1585636,liljongirl89,19109,1,1616,18933
1452413,bmw197421player,61,1,5499,8870
1275099,deine+ma,16333,1,2508,14825
1131113,DickeNudel,461,1,4279,10455
575770,chickenburner,3180,12,90259,137
789108,KING+REX+ALEXANDER,14787,1,1615,18943
1344673,nicklord,17472,1,897,25076
1709843,philip21,17625,1,908,24938
1584718,emerica1902,15983,1,838,25783
1431146,maercou,11513,1,1045,23420
121032,Bartsimpso,769,12,93382,125
1445755,Arrafat,18601,5,20285,2392
1709505,Musketieer,459,1,5319,9064
575898,Lord+Werwurm,7775,6,26770,1608
1592117,Sir+Arthur+from+Koblenz,18601,3,7987,6704
297774,Shisha+Mann,0,1,478,31341
834546,sandra97,366,13,77566,200
932063,Ritter+Blechdose,18704,1,565,29730
172442,Psycho82,217,1,5324,9060
1472897,KS-ti,8161,3,8640,6261
606551,blade1978,147,1,4273,10463
733630,Nibiru,12615,1,2639,14320
159243,neudorfa,14522,4,24809,1807
1369331,littletschaja,17851,1,1538,19462
470041,PolatPP,0,1,305,35879
226219,shadow+wars,1798,6,25100,1781
958144,Juaninho,0,0,0,47562
1615859,red+tide,0,1,324,35281
1701543,kaile68,14878,7,35807,1001
1320983,elli123,248,1,1624,18895
1709498,St.Josef,461,1,3162,12656
417925,k%C3%B6nig+adolf,7046,0,0,47563
1456091,62+AZAD+62,0,1,635,28550
1687645,L%C3%B6wenherz-94,0,1,228,38728
1592203,Ewja,1088,1,1125,22721
1359008,THSBartagame,373,1,1798,17865
582907,Madare,963,0,0,47564
1257788,numbobo,2,5,24953,1792
1586420,Lord+Lembergo,0,1,885,25210
1543846,G%C3%A4ngsterflo,169,2,4587,10010
501168,pro+gamer+1991,366,2,8883,6129
1474169,Garfield315,0,0,0,47565
1709504,Jesus989898,23,1,880,25274
1637209,Lord+Crusader+88,0,1,240,38259
1643877,Volltrottel+6,14150,1,3004,13136
1082014,Rischi+10,0,0,0,47566
1378547,bangbros1994,115,2,4462,10195
1653052,Owurst1,11778,1,397,33241
1351276,widder1000,0,0,0,47567
1555737,sarottimor6,0,1,2035,16705
763561,Volle+Kanne,459,5,15555,3417
1381193,sckw,0,1,226,38816
1670445,Blade+Ashcroft,13269,1,1979,16958
1205376,Ercan-Turko81,1225,5,18020,2839
476317,Escopa,12020,4,20880,2304
1383370,Geyer1993,0,1,129,44163
1437801,Azad+62,204,1,920,24787
726469,Tomstoiler,7927,1,3450,11950
1088263,Roglem,0,1,8299,6486
1382316,Neos8,7560,1,352,34464
1052583,Gingxxta,2660,3,19171,2597
1513403,Der+kleine+Indianer,2,3,9866,5576
1340639,Sir+Benninator,24,5,17657,2897
1595800,Schwarzer+See,8881,1,1481,19845
1059413,wsw.p,147,4,14171,3838
530343,Nirvanna,18574,7,49347,561
159206,Gandalf+der+1,282,1,3091,12877
1315476,KURDEN+STYLER,14253,1,653,28262
1151590,Nautica,276,1,2695,14122
1529942,simpsonsracer,12410,1,1884,17408
387177,silverbird-05,0,2,9017,6043
1503767,Liberopoulos,7184,4,14357,3776
1137703,fussballpsyx,18114,1,3313,12270
1545101,Barti009,0,1,307,35819
1309564,xxxfree,250,1,1524,19559
382919,filzer,0,1,116,45400
1709177,Diirty+Sanchez,12255,1,490,31085
1598728,Babaem,33,0,0,47569
1159361,Judokid,1196,3,5257,9129
589932,Medusa73,4835,1,4031,10848
422257,RedAngel1983,14303,12,95443,116
1462086,Aarto+Fynn,10375,3,10764,5118
50873,Z4RR4T,0,1,164,41717
603356,Lord+of+Frankfurt,0,1,514,30620
531065,lukas13792,0,0,0,47570
192967,Heibi,18474,1,832,25849
790238,ErikWikinger,194,10,63948,306
1607368,Sidney252,3325,1,4912,9581
1154243,olaf+der7,13270,6,28980,1427
1091909,Zombymaus92,1196,1,2521,14773
1520413,Kaiser+Wilhelm+VII,12224,1,1380,20608
1104729,Dragonsnight,276,1,1634,18831
1184711,Inkognito33,12895,3,12435,4418
1295985,Evangeta,1029,3,10049,5502
898411,Extremo1993,71,2,7913,6752
888170,FCS-ler,0,1,753,26845
1357891,martin61209,16569,1,2645,14304
1709850,The+Pint,320,4,23682,1929
1584229,FeeDaphne,18004,1,1303,21212
1669787,Marisafuck,0,1,263,37329
1311659,bobo.bunny,320,28,212195,2
1709841,milchkartoffelboss,0,1,4009,10885
641773,korben,320,2,6526,7840
1381177,boller118,17597,1,108,46924
922770,maestro02,194,7,41846,758
451643,Mr.Moe28,0,5,42045,750
1150011,%2ABebi,8716,1,139,43556
889522,japera,0,1,3180,12608
1522485,Lordschober,8600,1,2347,15442
421372,narvst,335,3,8991,6060
1679657,wagenrad111,0,1,3847,11193
1124067,alexdergraf,444,1,750,26878
1470206,DragonmasterXP,16642,1,350,34520
1240206,FlorianGl,0,1,1345,20856
1682674,Maxmundi,14878,2,10143,5448
965052,peerle88,12281,1,11626,4758
1709856,Stoner100,441,6,38808,869
1156106,king+puma,0,0,0,47572
1341535,vogelsbergkrieger,4143,2,8573,6304
1314486,Tec+n9ne,2115,1,955,24385
1423986,Svojo,1196,1,3502,11840
1234483,Nik-Las,0,2,5792,8559
1525311,S%C3%A4belzahnl%C3%B6we,17555,1,1249,21656
1507311,sdl74,0,1,4253,10480
1038238,germany44,0,1,331,35066
1501708,Scavenger666,6,2,12600,4336
952469,Parnak,194,21,150013,25
1427067,Schellinator,12165,2,2282,15690
908050,135hami,12224,1,217,39197
1577386,joe216,1862,1,6353,8008
1313276,Sgt.+M+Smith,356,1,2625,14364
1237617,Andy+II.,0,0,0,47574
1460169,Bushido+4-eva,0,1,310,35728
1454532,Flip4gaming,2160,10,40079,817
1537538,Legionair,15364,1,2490,14888
1709859,DerAchim,101,5,21840,2146
1391182,pluZz,6246,3,8334,6469
1131272,hintiRO,6603,2,11901,4626
1608158,Georg+IV,18798,5,14179,3832
1373905,nafets+V,111,1,4363,10337
1241973,RotesKreuz,18976,1,974,24172
1672195,SANDMAN24,18114,5,42308,745
1691523,Helios2012,0,1,268,37144
1091547,Blaue+Kr%C3%A4he,14878,3,8990,6061
1591470,Chluchlem,121,2,3849,11189
345659,marcstephane,12281,3,11707,4722
1540231,-Craine-,16502,9,44331,674
1647320,Rosenfreunde,1861,8,45448,646
1315125,fisi2007,320,4,15683,3385
1653788,Panda+B%C3%A4r+1996,1257,1,3936,11004
1188823,miracle93,0,0,0,47575
1427978,Hulk666,0,1,111,46615
1469492,Little8588,1008,1,2300,15623
468190,Andy+the+Pitt,346,0,0,47576
911492,Fighter+King+99,1799,2,6422,7941
1135420,Stiffler18,1257,1,435,32306
1591268,dragodriss,185,2,7923,6741
1643868,Huissel,1849,2,8733,6211
1328944,PPmania,0,0,0,47577
1530142,Dragonfire+the+best,14878,5,19096,2613
1709860,%3DWOLVERINE%3D,2999,1,7885,6768
1113238,schnapsnasenhai,459,9,44028,687
1455886,BauerBert,101,1,6048,8283
1616151,Andy-G.,13196,1,1934,17182
